Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age,Customer_Gender
T0281,C0009,Furniture,Chair,4,25000,100000,2025-03-16,Islamabad,Jazzcash,55.0,Female
T0282,C0195,Grocery,Oil,4,2500,10000,2025-04-28,Peshawar,Credit Card,49.0,Female
T0283,C0376,Grocery,Coffee,8,5000,40000,2025-03-28,Islamabad,Credit Card,26.0,Female
T0284,C0484,Clothing,Shirt,1,50000,50000,2025-02-08,Faisalabad,Cash,18.0,Female
T0285,C0005,Clothing,Jeans,2,25000,50000,2025-03-19,Lahore,Jazzcash,47.0,Female
T0286,C0273,Electronics,Smart Watch,8,500,4000,2025-01-04,Peshawar,Online Payment,18.0,Male
T0287,C0417,Beauty,Makeup,5,500,2500,2025-09-15,Faisalabad,Easypaisa,45.0,Male
T0288,C0318,Electronics,Laptop,3,1000,3000,2025-04-09,Peshawar,Debit Card,40.0,Female
T0289,C0290,Furniture,Chair,6,5000,30000,2025-08-24,Lahore,Easypaisa,32.0,Female
T0290,C0195,Sports,Football,1,500,500,2025-07-27,Multan,Jazzcash,48.0,Male
T0291,C0433,Sports,Football,3,500,1500,2025-09-13,Multan,Easypaisa,39.0,Male
T0292,C0455,Beauty,Perfume,4,1000,4000,2025-12-21,Peshawar,Online Payment,35.0,Male
T0293,C0009,Electronics,Headphones,1,1000,1000,2025-06-11,Lahore,Jazzcash,27.0,Female
T0294,C0291,Electronics,Headphones,3,10000,30000,2025-05-04,Multan,Easypaisa,52.0,Female
T0295,C0028,Furniture,Table,2,10000,20000,2025-06-27,Karachi,Online Payment,32.0,Male
T0296,C0140,Grocery,Coffee,6,500,3000,2025-11-21,Multan,Online Payment,32.0,Female
T0297,C0300,Beauty,Shampoo,7,1000,7000,2025-12-15,Faisalabad,Online Payment,23.0,Female
T0298,C0195,Clothing,Shirt,2,2500,5000,2025-03-20,Faisalabad,Easypaisa,27.0,Female
T0299,C0483,Grocery,Snacks,2,500,1000,2025-01-03,Islamabad,Online Payment,41.0,Female
T0300,C0230,Electronics,Mobile Phone,2,1000,2000,2025-08-09,Peshawar,Jazzcash,50.0,Female
T0301,C0048,Electronics,Laptop,2,2500,5000,2025-10-11,Peshawar,Jazzcash,38.0,Female
T0302,C0372,Electronics,Headphones,7,5000,35000,2025-02-13,Peshawar,Credit Card,54.0,Male
T0303,C0155,Sports,Dumbbell,3,1000,3000,2025-05-18,Islamabad,Online Payment,27.0,Male
T0304,C0248,Clothing,Shoes,5,5000,25000,2025-06-03,Karachi,Debit Card,34.0,Male
T0305,C0070,Sports,Dumbbell,4,5000,20000,2025-02-24,Islamabad,Cash,43.0,Female
T0306,C0221,Beauty,Shampoo,6,5000,30000,2025-06-21,Faisalabad,Jazzcash,26.0,Female
T0307,C0494,Grocery,Oil,8,2500,20000,2025-04-01,Multan,Debit Card,36.0,Female
T0308,C0419,Beauty,Skin Care,6,5000,30000,2025-05-24,Multan,Debit Card,25.0,Male
T0309,C0483,Beauty,Skin Care,1,25000,25000,2025-08-25,Faisalabad,Credit Card,46.0,Female
T0310,C0072,Sports,Football,7,25000,175000,2025-09-13,Faisalabad,Debit Card,33.0,Female
T0311,C0038,Sports,Cricket Bat,7,50000,350000,2025-07-13,Multan,Jazzcash,48.0,Female
T0312,C0360,Beauty,Shampoo,1,50000,50000,2025-07-04,Peshawar,Jazzcash,58.0,Male
T0313,C0314,Electronics,Mobile Phone,6,1000,6000,2025-11-28,Karachi,Jazzcash,59.0,Female
T0314,C0133,Grocery,Coffee,2,500,1000,2025-02-20,Lahore,Jazzcash,65.0,Male
T0315,C0302,Furniture,Sofa,7,5000,35000,2025-12-14,Faisalabad,Jazzcash,27.0,Female
T0316,C0472,Electronics,Smart Watch,2,2500,5000,2025-08-01,Karachi,Cash,64.0,Male
T0317,C0267,Grocery,Snacks,6,5000,30000,2025-04-16,Multan,Debit Card,48.0,Male
T0318,C0023,Furniture,Bed,6,500,3000,2025-06-03,Faisalabad,Cash,19.0,Female
T0319,C0265,Sports,Football,3,25000,75000,2025-05-05,Lahore,Jazzcash,28.0,Female
T0320,C0323,Beauty,Shampoo,8,1000,8000,2025-07-27,Lahore,Credit Card,58.0,Female
T0321,C0220,Furniture,Chair,4,5000,20000,2025-10-31,Multan,Cash,63.0,Male
T0322,C0410,Clothing,Jacket,2,10000,20000,2025-02-22,Peshawar,Credit Card,41.0,Female
T0323,C0442,Clothing,Shoes,2,2500,5000,2025-12-10,Multan,Jazzcash,58.0,Female
T0324,C0179,Beauty,Shampoo,7,10000,70000,2025-02-28,Unknown,Online Payment,57.0,Male
T0325,C0161,Sports,Yoga Mat,2,25000,50000,2025-03-10,Karachi,Credit Card,37.0,Male
T0326,C0215,Clothing,Jacket,3,10000,30000,2025-07-18,Peshawar,Credit Card,54.0,Female
T0327,C0356,Furniture,Table,8,25000,200000,2025-10-03,Faisalabad,Credit Card,53.0,Male
T0328,C0432,Furniture,Sofa,3,1000,3000,2025-06-11,Multan,Jazzcash,21.0,Female
T0329,C0494,Electronics,Smart Watch,3,1000,3000,2025-07-16,Peshawar,Jazzcash,59.0,Female
T0330,C0251,Furniture,Bed,7,25000,175000,2025-08-16,Lahore,Cash,41.0,Male
T0331,C0276,Clothing,Jacket,1,2500,2500,2025-04-26,Islamabad,Credit Card,47.0,Female
T0332,C0422,Beauty,Perfume,2,2500,5000,2025-10-06,Islamabad,Jazzcash,20.0,Female
T0333,C0385,Beauty,Skin Care,7,500,3500,2025-12-01,Lahore,Debit Card,20.0,Female
T0334,C0398,Grocery,Snacks,2,5000,10000,2025-03-02,Lahore,Credit Card,65.0,Female
T0335,C0402,Sports,Dumbbell,3,10000,30000,2025-03-13,Lahore,Credit Card,21.0,Female
T0336,C0150,Beauty,Makeup,3,2500,7500,2025-12-27,Islamabad,Jazzcash,35.0,Male
T0337,C0065,Clothing,Shoes,1,2500,2500,2025-12-02,Faisalabad,Credit Card,33.0,Male
T0338,C0202,Sports,Yoga Mat,4,50000,200000,2025-12-13,Multan,Credit Card,54.0,Female
T0339,C0325,Sports,Dumbbell,7,5000,35000,2025-02-08,Karachi,Online Payment,50.0,Female
T0340,C0298,Sports,Yoga Mat,8,5000,40000,2025-06-17,Karachi,Easypaisa,23.0,Female
T0341,C0204,Sports,Yoga Mat,2,50000,100000,2025-10-01,Lahore,Online Payment,31.0,Female
T0342,C0296,Grocery,Snacks,5,2500,12500,2025-10-08,Lahore,Jazzcash,49.0,Female
T0343,C0402,Sports,Football,1,500,500,2025-11-17,Multan,Cash,25.0,Male
T0344,C0353,Furniture,Bed,1,5000,5000,2025-04-14,Lahore,Easypaisa,37.0,Male
T0345,C0191,Grocery,Rice,6,2500,15000,2025-02-12,Faisalabad,Easypaisa,28.0,Male
T0346,C0047,Furniture,Sofa,4,5000,20000,2025-12-02,Faisalabad,Cash,18.0,Male
T0347,C0266,Furniture,Chair,3,10000,30000,2025-04-26,Faisalabad,Online Payment,18.0,Male
T0348,C0356,Sports,Yoga Mat,2,50000,100000,2025-08-05,Lahore,Online Payment,22.0,Male
T0349,C0189,Furniture,Chair,2,500,1000,2025-06-10,Islamabad,Credit Card,42.0,Male
T0350,C0005,Sports,Cricket Bat,2,10000,20000,2025-10-16,Peshawar,Easypaisa,28.0,Female
T0351,C0352,Grocery,Oil,3,5000,15000,2025-11-12,Multan,Credit Card,23.0,Male
T0352,C0162,Clothing,Shirt,7,2500,17500,2025-08-08,Lahore,Credit Card,35.0,Male
T0353,C0449,Clothing,Jacket,1,50000,50000,2025-12-04,Islamabad,Credit Card,51.0,Male
T0354,C0402,Sports,Dumbbell,5,25000,125000,2025-01-28,Lahore,Online Payment,42.0,Male
T0355,C0185,Clothing,Shoes,2,10000,20000,2025-01-07,Islamabad,Credit Card,42.0,Female
T0356,C0009,Grocery,Oil,8,50000,400000,2025-02-07,Peshawar,Cash,18.0,Female
T0357,C0260,Clothing,Shirt,1,50000,50000,2025-07-23,Islamabad,Easypaisa,63.0,Female
T0358,C0276,Furniture,Bed,2,25000,50000,2025-10-02,Peshawar,Credit Card,35.0,Male
T0359,C0275,Grocery,Rice,4,50000,200000,2025-03-21,Islamabad,Online Payment,55.0,Male
T0360,C0045,Grocery,Coffee,4,500,2000,2025-05-06,Multan,Cash,47.0,Male
T0361,C0071,Grocery,Oil,2,500,1000,2025-12-29,Faisalabad,Cash,28.0,Female
T0362,C0384,Grocery,Snacks,3,2500,7500,2025-03-06,Islamabad,Easypaisa,25.0,Male
T0363,C0135,Grocery,Coffee,5,10000,50000,2025-02-02,Faisalabad,Jazzcash,58.0,Male
T0364,C0440,Furniture,Bed,6,500,3000,2025-09-13,Peshawar,Credit Card,41.0,Male
T0365,C0002,Grocery,Rice,2,1000,2000,2025-09-18,Karachi,Cash,33.0,Male
T0366,C0477,Furniture,Sofa,7,1000,7000,2025-04-02,Karachi,Jazzcash,63.0,Female
T0367,C0139,Clothing,Jacket,4,5000,20000,2025-06-13,Karachi,Jazzcash,41.0,Male
T0368,C0024,Beauty,Perfume,3,1000,3000,2025-09-22,Multan,Cash,47.0,Female
T0369,C0005,Grocery,Snacks,2,10000,20000,2025-08-22,Islamabad,Credit Card,36.0,Female
T0370,C0498,Sports,Cricket Bat,8,2500,20000,2025-10-30,Multan,Credit Card,64.0,Male
T0371,C0278,Clothing,Shirt,7,500,3500,2025-04-30,Islamabad,Easypaisa,62.0,Male
T0372,C0054,Grocery,Rice,7,50000,350000,2025-06-07,Lahore,Jazzcash,33.0,Female
T0373,C0048,Furniture,Chair,3,25000,75000,2025-05-24,Karachi,Credit Card,51.0,Female
T0374,C0298,Sports,Yoga Mat,8,25000,200000,2025-02-13,Karachi,Jazzcash,26.0,Female
T0375,C0122,Electronics,Laptop,7,25000,175000,2025-03-08,Islamabad,Debit Card,38.0,Female
T0376,C0120,Sports,Yoga Mat,6,5000,30000,2025-05-20,Karachi,Credit Card,26.0,Male
T0377,C0161,Clothing,Shirt,3,5000,15000,2025-08-27,Multan,Cash,52.0,Female
T0378,C0437,Clothing,Shoes,5,5000,25000,2025-05-16,Karachi,Cash,28.0,Female
T0379,C0076,Sports,Football,4,50000,200000,2025-06-17,Karachi,Easypaisa,33.0,Female
T0380,C0016,Furniture,Chair,5,2500,12500,2025-03-31,Multan,Online Payment,53.0,Male
T0381,C0063,Electronics,Smart Watch,2,50000,100000,2025-03-13,Karachi,Cash,32.0,Male
T0382,C0481,Clothing,Shoes,6,25000,150000,2025-11-19,Faisalabad,Cash,55.0,Female
T0383,C0228,Electronics,Laptop,2,1000,2000,2025-11-27,Lahore,Cash,39.0,Male
T0384,C0222,Electronics,Smart Watch,1,1000,1000,2025-10-21,Faisalabad,Online Payment,49.0,Male
T0385,C0466,Furniture,Bed,3,2500,7500,2025-04-20,Lahore,Debit Card,35.0,Female
T0386,C0256,Clothing,Shirt,4,25000,100000,2025-06-01,Multan,Jazzcash,48.0,Male
T0387,C0103,Electronics,Headphones,7,1000,7000,2025-08-03,Faisalabad,Jazzcash,33.0,Male
T0388,C0177,Furniture,Sofa,8,10000,80000,2025-09-06,Peshawar,Jazzcash,38.0,Female
T0389,C0113,Grocery,Oil,1,2500,2500,2025-11-02,Karachi,Debit Card,21.0,Female
T0390,C0127,Beauty,Makeup,4,1000,4000,2025-02-21,Faisalabad,Credit Card,35.0,Male
T0391,C0091,Clothing,Shoes,6,50000,300000,2025-03-30,Lahore,Jazzcash,38.0,Female
T0392,C0073,Beauty,Perfume,6,10000,60000,2025-10-16,Peshawar,Credit Card,49.0,Female
T0393,C0120,Clothing,Shoes,1,500,500,2025-01-29,Peshawar,Credit Card,19.0,Female
T0394,C0175,Electronics,Headphones,4,50000,200000,2025-03-08,Faisalabad,Credit Card,38.0,Male
T0395,C0434,Electronics,Mobile Phone,3,50000,150000,2025-02-26,Peshawar,Debit Card,22.0,Female
T0396,C0166,Sports,Dumbbell,2,2500,5000,2025-06-04,Lahore,Credit Card,64.0,Female
T0397,C0496,Sports,Dumbbell,6,1000,6000,2025-12-29,Peshawar,Easypaisa,57.0,Female
T0398,C0151,Clothing,Jeans,7,2500,17500,2025-12-19,Lahore,Credit Card,64.0,Male
T0399,C0163,Sports,Dumbbell,1,1000,1000,2025-11-05,Peshawar,Credit Card,58.0,Male
T0400,C0122,Furniture,Table,6,25000,150000,2025-02-09,Islamabad,Debit Card,28.0,Male
T0401,C0108,Sports,Yoga Mat,8,500,4000,2025-05-16,Lahore,Easypaisa,22.0,Female
T0402,C0225,Grocery,Rice,1,500,500,2025-07-17,Faisalabad,Online Payment,28.0,Female
T0403,C0052,Furniture,Bed,6,10000,60000,2025-07-12,Multan,Jazzcash,59.0,Male
T0404,C0151,Clothing,Shoes,2,50000,100000,2025-01-18,Karachi,Debit Card,34.0,Male
T0405,C0375,Electronics,Headphones,3,5000,15000,2025-03-24,Karachi,Jazzcash,23.0,Female
T0406,C0085,Beauty,Shampoo,1,5000,5000,2025-12-01,Peshawar,Online Payment,28.0,Male
T0407,C0357,Electronics,Headphones,4,1000,4000,2025-07-29,Peshawar,Easypaisa,64.0,Female
T0408,C0026,Sports,Yoga Mat,5,1000,5000,2025-02-19,Multan,Jazzcash,53.0,Female
T0409,C0045,Clothing,Shirt,6,500,3000,2025-08-07,Islamabad,Easypaisa,58.0,Female
T0410,C0327,Clothing,Shirt,1,1000,1000,2025-03-29,Islamabad,Cash,48.0,Male
T0411,C0136,Grocery,Coffee,8,5000,40000,2025-12-05,Karachi,Unknown,52.0,Female
T0412,C0229,Clothing,Jacket,7,2500,17500,2025-04-06,Unknown,Debit Card,46.0,Female
T0413,C0078,Grocery,Oil,5,10000,50000,2025-02-01,Faisalabad,Easypaisa,24.0,Male
T0414,C0117,Sports,Yoga Mat,7,50000,350000,2025-10-29,Peshawar,Cash,42.0,Female
T0415,C0041,Beauty,Shampoo,4,5000,20000,2025-06-03,Multan,Easypaisa,20.0,Male
T0416,C0414,Electronics,Smart Watch,3,1000,3000,2025-04-19,Lahore,Credit Card,20.0,Female
T0417,C0076,Electronics,Smart Watch,4,50000,200000,2025-11-18,Peshawar,Debit Card,38.0,Male
T0418,C0439,Electronics,Smart Watch,7,10000,70000,2025-06-16,Islamabad,Jazzcash,47.0,Male
T0419,C0076,Sports,Dumbbell,2,5000,10000,2025-03-18,Peshawar,Jazzcash,55.0,Male
T0420,C0451,Electronics,Laptop,5,50000,250000,2025-10-02,Islamabad,Online Payment,34.0,Female
T0421,C0142,Sports,Dumbbell,8,500,4000,2025-03-30,Multan,Credit Card,57.0,Female
T0422,C0026,Electronics,Smart Watch,6,25000,150000,2025-05-02,Faisalabad,Online Payment,35.0,Female
T0423,C0432,Electronics,Headphones,5,2500,12500,2025-05-24,Multan,Easypaisa,61.0,Male
T0424,C0397,Clothing,Jeans,5,25000,125000,2025-08-15,Unknown,Debit Card,64.0,Female
T0425,C0468,Beauty,Perfume,4,5000,20000,2025-04-19,Multan,Easypaisa,49.0,Female
T0426,C0260,Electronics,Mobile Phone,2,2500,5000,2025-12-30,Multan,Credit Card,51.0,Male
T0427,C0128,Clothing,Jeans,4,50000,200000,2025-01-30,Karachi,Online Payment,21.0,Female
T0428,C0259,Sports,Cricket Bat,5,2500,12500,2025-08-26,Multan,Easypaisa,25.0,Male
T0429,C0091,Clothing,Jacket,8,10000,80000,2025-08-17,Multan,Jazzcash,53.0,Female
T0430,C0047,Grocery,Oil,5,25000,125000,2025-12-19,Islamabad,Cash,42.0,Male
T0431,C0347,Clothing,Jeans,4,25000,100000,2025-04-26,Lahore,Debit Card,59.0,Female
T0432,C0332,Beauty,Perfume,1,5000,5000,2025-03-09,Lahore,Jazzcash,18.0,Male
T0433,C0437,Grocery,Snacks,5,5000,25000,2025-07-12,Islamabad,Online Payment,34.0,Male
T0434,C0004,Furniture,Sofa,7,10000,70000,2025-02-22,Peshawar,Easypaisa,41.0,Female
T0435,C0142,Grocery,Rice,8,500,4000,2025-06-22,Faisalabad,Debit Card,35.0,Female
T0436,C0392,Sports,Yoga Mat,4,1000,4000,2025-09-22,Lahore,Cash,56.0,Female
T0437,C0336,Sports,Yoga Mat,3,25000,75000,2025-01-14,Multan,Debit Card,34.0,Female
T0438,C0293,Furniture,Bed,1,10000,10000,2025-12-29,Lahore,Debit Card,64.0,Male
T0439,C0433,Sports,Dumbbell,6,10000,60000,2025-06-03,Lahore,Easypaisa,53.0,Male
T0440,C0372,Grocery,Rice,8,1000,8000,2025-05-13,Unknown,Credit Card,61.0,Female
T0441,C0382,Sports,Football,4,2500,10000,2025-04-25,Islamabad,Online Payment,39.0,Female
T0442,C0241,Grocery,Snacks,8,50000,400000,2025-03-02,Karachi,Easypaisa,55.0,Male
T0443,C0196,Furniture,Table,2,50000,100000,2025-12-15,Peshawar,Debit Card,44.0,Male
T0444,C0292,Clothing,Jeans,4,2500,10000,2025-07-29,Multan,Credit Card,38.0,Male
T0445,C0161,Electronics,Smart Watch,6,25000,150000,2025-04-01,Faisalabad,Cash,18.0,Female
T0446,C0251,Grocery,Oil,3,10000,30000,2025-03-23,Karachi,Credit Card,57.0,Female
T0447,C0197,Sports,Dumbbell,7,5000,35000,2025-09-02,Karachi,Cash,52.0,Male
T0448,C0098,Sports,Yoga Mat,1,2500,2500,2025-09-29,Karachi,Easypaisa,18.0,Male
T0449,C0197,Clothing,Jacket,5,1000,5000,2025-02-22,Peshawar,Jazzcash,37.0,Male
T0450,C0373,Electronics,Laptop,5,2500,12500,2025-08-22,Peshawar,Jazzcash,51.0,Female
T0451,C0385,Furniture,Table,6,5000,30000,2025-07-03,Lahore,Credit Card,43.0,Male
T0452,C0302,Clothing,Jeans,3,1000,3000,2025-01-12,Peshawar,Credit Card,25.0,Female
T0453,C0395,Sports,Football,7,25000,175000,2025-05-11,Peshawar,Jazzcash,21.0,Male
T0454,C0060,Sports,Football,1,500,500,2025-12-20,Multan,Online Payment,42.0,Male
T0455,C0106,Beauty,Makeup,8,25000,200000,2025-03-20,Faisalabad,Easypaisa,58.0,Male
T0456,C0139,Grocery,Coffee,2,25000,50000,2025-09-24,Peshawar,Jazzcash,62.0,Male
T0457,C0402,Furniture,Chair,2,2500,5000,2025-02-28,Karachi,Online Payment,30.0,Male
T0458,C0152,Grocery,Oil,6,25000,150000,2025-07-29,Lahore,Cash,53.0,Female
T0459,C0007,Clothing,Shoes,6,1000,6000,2025-01-02,Faisalabad,Cash,25.0,Female
T0460,C0464,Clothing,Shirt,2,25000,50000,2025-02-21,Islamabad,Easypaisa,32.0,Female
T0461,C0417,Grocery,Snacks,8,500,4000,2025-02-21,Lahore,Cash,36.0,Female
T0462,C0049,Sports,Yoga Mat,7,25000,175000,2025-03-01,Karachi,Cash,26.0,Male
T0463,C0450,Grocery,Snacks,8,10000,80000,2025-05-18,Faisalabad,Cash,41.0,Female
T0464,C0140,Clothing,Shirt,7,5000,35000,2025-08-22,Multan,Easypaisa,48.0,Female
T0465,C0372,Sports,Cricket Bat,2,1000,2000,2025-12-23,Karachi,Credit Card,24.0,Female
T0466,C0195,Beauty,Shampoo,8,1000,8000,2025-11-09,Islamabad,Jazzcash,19.0,Male
T0467,C0024,Furniture,Bed,2,5000,10000,2025-08-14,Karachi,Debit Card,59.0,Female
T0468,C0353,Electronics,Mobile Phone,6,10000,60000,2025-09-25,Faisalabad,Jazzcash,24.0,Female
T0469,C0347,Sports,Cricket Bat,8,2500,20000,2025-12-06,Faisalabad,Online Payment,27.0,Male
T0470,C0446,Electronics,Mobile Phone,8,50000,400000,2025-09-11,Lahore,Cash,49.0,Female
T0471,C0115,Clothing,Jacket,5,500,2500,2025-09-17,Peshawar,Easypaisa,42.0,Female
T0472,C0230,Clothing,Shirt,8,5000,40000,2025-10-21,Karachi,Online Payment,46.0,Female
T0473,C0212,Electronics,Smart Watch,1,500,500,2025-07-26,Karachi,Jazzcash,53.0,Male
T0474,C0234,Electronics,Headphones,4,25000,100000,2025-12-10,Islamabad,Debit Card,21.0,Male
T0475,C0187,Furniture,Sofa,8,25000,200000,2025-12-03,Faisalabad,Online Payment,25.0,Male
T0476,C0425,Sports,Cricket Bat,1,2500,2500,2025-07-01,Faisalabad,Debit Card,53.0,Female
T0477,C0072,Sports,Football,1,1000,1000,2025-09-10,Faisalabad,Easypaisa,64.0,Female
T0478,C0477,Electronics,Headphones,4,1000,4000,2025-03-03,Multan,Credit Card,47.0,Male
T0479,C0024,Sports,Yoga Mat,2,50000,100000,2025-08-01,Faisalabad,Easypaisa,55.0,Male
T0480,C0272,Furniture,Bed,3,5000,15000,2025-01-03,Faisalabad,Cash,53.0,Female
T0481,C0089,Beauty,Shampoo,3,25000,75000,2025-10-24,Faisalabad,Credit Card,24.0,Female
T0482,C0469,Sports,Yoga Mat,7,5000,35000,2025-11-08,Faisalabad,Credit Card,35.0,Female
T0483,C0071,Grocery,Snacks,8,50000,400000,2025-03-10,Multan,Jazzcash,62.0,Female
T0484,C0320,Sports,Yoga Mat,4,1000,4000,2025-04-18,Faisalabad,Debit Card,61.0,Female
T0485,C0356,Sports,Cricket Bat,3,10000,30000,2025-10-05,Faisalabad,Debit Card,63.0,Male
T0486,C0147,Grocery,Coffee,7,25000,175000,2025-10-01,Multan,Cash,51.0,Male
T0487,C0029,Electronics,Smart Watch,3,500,1500,2025-12-10,Lahore,Debit Card,28.0,Female
T0488,C0354,Sports,Yoga Mat,3,50000,150000,2025-02-01,Islamabad,Credit Card,52.0,Male
T0489,C0379,Grocery,Coffee,2,10000,20000,2025-12-12,Peshawar,Credit Card,65.0,Female
T0490,C0214,Clothing,Jacket,1,5000,5000,2025-07-18,Faisalabad,Debit Card,53.0,Male
T0491,C0425,Electronics,Headphones,4,10000,40000,2025-08-15,Lahore,Easypaisa,63.0,Female
T0492,C0091,Beauty,Skin Care,4,2500,10000,2025-08-18,Faisalabad,Cash,29.0,Male
T0493,C0143,Sports,Football,7,500,3500,2025-08-08,Peshawar,Debit Card,26.0,Male
T0494,C0364,Beauty,Makeup,1,2500,2500,2025-08-27,Lahore,Cash,27.0,Female
T0495,C0282,Beauty,Perfume,5,5000,25000,2025-10-21,Islamabad,Cash,63.0,Female
T0496,C0403,Beauty,Skin Care,3,10000,30000,2025-02-04,Peshawar,Credit Card,41.0,Female
T0497,C0170,Electronics,Headphones,4,1000,4000,2025-12-06,Islamabad,Debit Card,36.0,Male
T0498,C0178,Beauty,Shampoo,1,500,500,2025-12-09,Multan,Credit Card,59.0,Male
T0499,C0198,Electronics,Headphones,7,50000,350000,2025-02-28,Islamabad,Jazzcash,64.0,Female
T0500,C0152,Electronics,Headphones,8,5000,40000,2025-01-23,Faisalabad,Credit Card,38.0,Male
T0501,C0108,Electronics,Mobile Phone,1,25000,25000,2025-02-03,Faisalabad,Easypaisa,31.0,Female
T0502,C0383,Electronics,Mobile Phone,7,25000,175000,2025-02-06,Faisalabad,Credit Card,19.0,Female
T0503,C0028,Sports,Yoga Mat,1,500,500,2025-02-07,Lahore,Debit Card,53.0,Male
T0504,C0231,Beauty,Skin Care,5,5000,25000,2025-07-18,Faisalabad,Online Payment,45.0,Female
T0505,C0329,Electronics,Smart Watch,2,10000,20000,2025-01-04,Faisalabad,Jazzcash,22.0,Male
T0506,C0149,Sports,Football,6,10000,60000,2025-02-24,Faisalabad,Debit Card,56.0,Male
T0507,C0016,Grocery,Coffee,7,5000,35000,2025-12-05,Multan,Credit Card,52.0,Male
T0508,C0153,Clothing,Shoes,5,25000,125000,2025-03-15,Faisalabad,Easypaisa,59.0,Female
T0509,C0294,Electronics,Mobile Phone,2,500,1000,2025-01-03,Peshawar,Online Payment,52.0,Male
T0510,C0464,Grocery,Oil,6,1000,6000,2025-07-31,Faisalabad,Jazzcash,27.0,Male
T0511,C0093,Clothing,Jeans,5,1000,5000,2025-02-28,Faisalabad,Unknown,21.0,Female
T0512,C0129,Sports,Football,5,25000,125000,2025-02-04,Karachi,Credit Card,64.0,Female
T0513,C0121,Grocery,Snacks,3,25000,75000,2025-12-02,Karachi,Debit Card,57.0,Male
T0514,C0316,Clothing,Jacket,8,5000,40000,2025-06-18,Faisalabad,Debit Card,62.0,Male
T0515,C0003,Beauty,Makeup,6,5000,30000,2025-03-28,Islamabad,Credit Card,32.0,Female
T0516,C0450,Grocery,Snacks,3,25000,75000,2025-06-19,Multan,Online Payment,46.0,Female
T0517,C0311,Grocery,Coffee,2,1000,2000,2025-11-27,Karachi,Debit Card,26.0,Male
T0518,C0324,Grocery,Rice,2,500,1000,2025-09-17,Karachi,Jazzcash,55.0,Female
T0519,C0279,Beauty,Skin Care,1,10000,10000,2025-05-14,Peshawar,Online Payment,59.0,Male
T0520,C0376,Grocery,Coffee,4,50000,200000,2025-10-29,Islamabad,Credit Card,47.0,Male
T0521,C0435,Furniture,Sofa,1,25000,25000,2025-05-03,Peshawar,Easypaisa,28.0,Male
T0522,C0338,Furniture,Table,3,10000,30000,2025-10-17,Lahore,Easypaisa,64.0,Female
T0523,C0119,Grocery,Rice,4,50000,200000,2025-09-07,Karachi,Debit Card,41.0,Male
T0524,C0470,Electronics,Mobile Phone,6,5000,30000,2025-08-29,Unknown,Cash,20.0,Female
T0525,C0292,Electronics,Headphones,5,10000,50000,2025-10-06,Lahore,Online Payment,59.0,Female
T0526,C0265,Grocery,Rice,5,5000,25000,2025-04-25,Multan,Debit Card,40.0,Female
T0527,C0118,Furniture,Chair,3,5000,15000,2025-03-26,Karachi,Jazzcash,59.0,Female
T0528,C0309,Clothing,Jeans,3,1000,3000,2025-07-05,Faisalabad,Cash,60.0,Male
T0529,C0246,Furniture,Sofa,2,5000,10000,2025-12-12,Multan,Unknown,55.0,Male
T0530,C0066,Sports,Dumbbell,1,1000,1000,2025-01-23,Peshawar,Jazzcash,28.0,Male
T0531,C0133,Sports,Football,3,500,1500,2025-03-27,Lahore,Jazzcash,43.0,Male
T0532,C0311,Sports,Yoga Mat,2,1000,2000,2025-08-18,Multan,Online Payment,28.0,Male
T0533,C0262,Furniture,Table,3,10000,30000,2025-12-04,Islamabad,Credit Card,64.0,Female
T0534,C0068,Furniture,Chair,4,5000,20000,2025-07-17,Karachi,Cash,30.0,Female
T0535,C0308,Clothing,Shirt,3,5000,15000,2025-11-11,Karachi,Jazzcash,50.0,Male
T0536,C0424,Electronics,Smart Watch,3,10000,30000,2025-10-04,Karachi,Easypaisa,59.0,Female
T0537,C0358,Beauty,Shampoo,6,50000,300000,2025-01-23,Peshawar,Online Payment,32.0,Female
T0538,C0131,Furniture,Sofa,2,5000,10000,2025-03-10,Multan,Credit Card,23.0,Female
T0539,C0364,Beauty,Shampoo,5,1000,5000,2025-01-03,Faisalabad,Cash,54.0,Male
T0540,C0353,Beauty,Perfume,7,25000,175000,2025-04-16,Islamabad,Online Payment,41.0,Male
T0541,C0217,Clothing,Shoes,5,2500,12500,2025-10-02,Peshawar,Debit Card,57.0,Female
T0542,C0402,Sports,Dumbbell,4,5000,20000,2025-10-10,Peshawar,Online Payment,29.0,Female
T0543,C0177,Beauty,Shampoo,5,2500,12500,2025-10-23,Faisalabad,Online Payment,65.0,Male
T0544,C0487,Sports,Football,4,5000,20000,2025-12-25,Lahore,Cash,31.0,Female
T0545,C0003,Grocery,Rice,3,5000,15000,2025-11-22,Karachi,Credit Card,48.0,Female
T0546,C0041,Electronics,Laptop,5,1000,5000,2025-07-09,Peshawar,Cash,64.0,Female
T0547,C0328,Furniture,Sofa,1,50000,50000,2025-03-31,Multan,Online Payment,18.0,Male
T0548,C0262,Sports,Yoga Mat,4,500,2000,2025-11-03,Peshawar,Easypaisa,32.0,Male
T0549,C0001,Sports,Football,6,1000,6000,2025-12-02,Lahore,Cash,35.0,Female
